cell_id,anomaly_label,cell_type,disease_category
CELL_001490,0,Lymphocyte,Normal_WBC
CELL_003570,0,Normal_RBC,Normal_RBC
CELL_004024,1,Blast_Cell,Leukemia
CELL_004224,1,Blast_Cell,Leukemia
CELL_003612,0,Normal_RBC,Normal_RBC
CELL_003599,0,Normal_RBC,Normal_RBC
CELL_003709,0,Platelet,Normal_Platelet
CELL_005170,1,Target_Cell,Anemia
CELL_000410,0,Neutrophil,Normal_WBC
CELL_001229,0,Lymphocyte,Normal_WBC
CELL_001407,0,Lymphocyte,Normal_WBC
CELL_000788,0,Neutrophil,Normal_WBC
CELL_000807,0,Neutrophil,Normal_WBC
CELL_000240,0,Neutrophil,Normal_WBC
CELL_003636,0,Normal_RBC,Normal_RBC
CELL_003916,0,Platelet,Normal_Platelet
CELL_001179,0,Lymphocyte,Normal_WBC
CELL_000977,0,Neutrophil,Normal_WBC
CELL_003528,0,Normal_RBC,Normal_RBC
CELL_001034,0,Neutrophil,Normal_WBC
CELL_005342,1,Hypersegmented_Neutrophil,Infection
CELL_003191,0,Normal_RBC,Normal_RBC
CELL_004769,1,Schistocyte,Anemia
CELL_004813,1,Schistocyte,Anemia
CELL_003500,0,Normal_RBC,Normal_RBC
CELL_004090,1,Blast_Cell,Leukemia
CELL_003719,0,Platelet,Normal_Platelet
CELL_004145,1,Blast_Cell,Leukemia
CELL_002165,0,Monocyte,Normal_WBC
CELL_000185,0,Neutrophil,Normal_WBC
CELL_000589,0,Neutrophil,Normal_WBC
CELL_000021,0,Neutrophil,Normal_WBC
CELL_002003,0,Monocyte,Normal_WBC
CELL_002757,0,Basophil,Normal_WBC
CELL_001142,0,Lymphocyte,Normal_WBC
CELL_004706,1,Schistocyte,Anemia
CELL_005570,1,Reactive_Lymphocyte,Infection
CELL_002238,0,Monocyte,Normal_WBC
CELL_004084,1,Blast_Cell,Leukemia
CELL_005045,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000326,0,Neutrophil,Normal_WBC
CELL_003016,0,Normal_RBC,Normal_RBC
CELL_000891,0,Neutrophil,Normal_WBC
CELL_004122,1,Blast_Cell,Leukemia
CELL_004966,1,Spherocyte,Anemia
CELL_001553,0,Lymphocyte,Normal_WBC
CELL_000493,0,Neutrophil,Normal_WBC
CELL_003324,0,Normal_RBC,Normal_RBC
CELL_002368,0,Eosinophil,Normal_WBC
CELL_003622,0,Normal_RBC,Normal_RBC
CELL_001402,0,Lymphocyte,Normal_WBC
CELL_001730,0,Lymphocyte,Normal_WBC
CELL_005442,1,Toxic_Granulation,Infection
CELL_002739,0,Basophil,Normal_WBC
CELL_005154,1,Target_Cell,Anemia
CELL_002453,0,Eosinophil,Normal_WBC
CELL_005587,1,Reactive_Lymphocyte,Infection
CELL_000588,0,Neutrophil,Normal_WBC
CELL_005580,1,Reactive_Lymphocyte,Infection
CELL_002468,0,Eosinophil,Normal_WBC
CELL_001497,0,Lymphocyte,Normal_WBC
CELL_000855,0,Neutrophil,Normal_WBC
CELL_005317,1,Hypersegmented_Neutrophil,Infection
CELL_004812,1,Schistocyte,Anemia
CELL_005107,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001684,0,Lymphocyte,Normal_WBC
CELL_004947,1,Spherocyte,Anemia
CELL_004271,1,Blast_Cell,Leukemia
CELL_003194,0,Normal_RBC,Normal_RBC
CELL_002512,0,Eosinophil,Normal_WBC
CELL_000270,0,Neutrophil,Normal_WBC
CELL_001069,0,Neutrophil,Normal_WBC
CELL_004658,1,Elliptocyte,Anemia
CELL_005218,1,Target_Cell,Anemia
CELL_002902,0,Normal_RBC,Normal_RBC
CELL_005201,1,Target_Cell,Anemia
CELL_004010,1,Blast_Cell,Leukemia
CELL_002174,0,Monocyte,Normal_WBC
CELL_003657,0,Normal_RBC,Normal_RBC
CELL_002346,0,Monocyte,Normal_WBC
CELL_005808,1,Artefact,Artefact
CELL_004674,1,Schistocyte,Anemia
CELL_000507,0,Neutrophil,Normal_WBC
CELL_000851,0,Neutrophil,Normal_WBC
CELL_000309,0,Neutrophil,Normal_WBC
CELL_003842,0,Platelet,Normal_Platelet
CELL_002408,0,Eosinophil,Normal_WBC
CELL_004392,1,Prolymphocyte,Leukemia
CELL_001714,0,Lymphocyte,Normal_WBC
CELL_001521,0,Lymphocyte,Normal_WBC
CELL_003708,0,Platelet,Normal_Platelet
CELL_004665,1,Schistocyte,Anemia
CELL_001839,0,Lymphocyte,Normal_WBC
CELL_001523,0,Lymphocyte,Normal_WBC
CELL_001640,0,Lymphocyte,Normal_WBC
CELL_002142,0,Monocyte,Normal_WBC
CELL_003655,0,Normal_RBC,Normal_RBC
CELL_002344,0,Monocyte,Normal_WBC
CELL_001838,0,Lymphocyte,Normal_WBC
CELL_004764,1,Schistocyte,Anemia
CELL_005403,1,Hypersegmented_Neutrophil,Infection
CELL_003721,0,Platelet,Normal_Platelet
CELL_004993,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004343,1,Prolymphocyte,Leukemia
CELL_003406,0,Normal_RBC,Normal_RBC
CELL_000613,0,Neutrophil,Normal_WBC
CELL_005788,1,Smudge_Cell,Artefact
CELL_001871,0,Lymphocyte,Normal_WBC
CELL_004298,1,Prolymphocyte,Leukemia
CELL_005312,1,Hypersegmented_Neutrophil,Infection
CELL_004047,1,Blast_Cell,Leukemia
CELL_000363,0,Neutrophil,Normal_WBC
CELL_004287,1,Prolymphocyte,Leukemia
CELL_002493,0,Eosinophil,Normal_WBC
CELL_001344,0,Lymphocyte,Normal_WBC
CELL_002576,0,Eosinophil,Normal_WBC
CELL_005713,1,Smudge_Cell,Artefact
CELL_000786,0,Neutrophil,Normal_WBC
CELL_004814,1,Schistocyte,Anemia
CELL_003231,0,Normal_RBC,Normal_RBC
CELL_001387,0,Lymphocyte,Normal_WBC
CELL_000586,0,Neutrophil,Normal_WBC
CELL_003328,0,Normal_RBC,Normal_RBC
CELL_004996,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004191,1,Blast_Cell,Leukemia
CELL_002847,0,Normal_RBC,Normal_RBC
CELL_000040,0,Neutrophil,Normal_WBC
CELL_005250,1,Target_Cell,Anemia
CELL_005834,1,Artefact,Artefact
CELL_004904,1,Spherocyte,Anemia
CELL_001135,0,Lymphocyte,Normal_WBC
CELL_003574,0,Normal_RBC,Normal_RBC
CELL_003971,0,Platelet,Normal_Platelet
CELL_003180,0,Normal_RBC,Normal_RBC
CELL_002552,0,Eosinophil,Normal_WBC
CELL_003402,0,Normal_RBC,Normal_RBC
CELL_002380,0,Eosinophil,Normal_WBC
CELL_000504,0,Neutrophil,Normal_WBC
CELL_005026,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000789,0,Neutrophil,Normal_WBC
CELL_004078,1,Blast_Cell,Leukemia
CELL_003019,0,Normal_RBC,Normal_RBC
CELL_002372,0,Eosinophil,Normal_WBC
CELL_002500,0,Eosinophil,Normal_WBC
CELL_001085,0,Neutrophil,Normal_WBC
CELL_001842,0,Lymphocyte,Normal_WBC
CELL_001456,0,Lymphocyte,Normal_WBC
CELL_005079,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005165,1,Target_Cell,Anemia
CELL_001585,0,Lymphocyte,Normal_WBC
CELL_005806,1,Artefact,Artefact
CELL_004710,1,Schistocyte,Anemia
CELL_001898,0,Lymphocyte,Normal_WBC
CELL_004633,1,Elliptocyte,Anemia
CELL_002933,0,Normal_RBC,Normal_RBC
CELL_000753,0,Neutrophil,Normal_WBC
CELL_000009,0,Neutrophil,Normal_WBC
CELL_003803,0,Platelet,Normal_Platelet
CELL_003339,0,Normal_RBC,Normal_RBC
CELL_002161,0,Monocyte,Normal_WBC
CELL_003145,0,Normal_RBC,Normal_RBC
CELL_003323,0,Normal_RBC,Normal_RBC
CELL_002050,0,Monocyte,Normal_WBC
CELL_001162,0,Lymphocyte,Normal_WBC
CELL_001217,0,Lymphocyte,Normal_WBC
CELL_004617,1,Elliptocyte,Anemia
CELL_005582,1,Reactive_Lymphocyte,Infection
CELL_005567,1,Reactive_Lymphocyte,Infection
CELL_001681,0,Lymphocyte,Normal_WBC
CELL_005735,1,Smudge_Cell,Artefact
CELL_003042,0,Normal_RBC,Normal_RBC
CELL_001189,0,Lymphocyte,Normal_WBC
CELL_005168,1,Target_Cell,Anemia
CELL_002069,0,Monocyte,Normal_WBC
CELL_004071,1,Blast_Cell,Leukemia
CELL_003376,0,Normal_RBC,Normal_RBC
CELL_002538,0,Eosinophil,Normal_WBC
CELL_000249,0,Neutrophil,Normal_WBC
CELL_002021,0,Monocyte,Normal_WBC
CELL_000898,0,Neutrophil,Normal_WBC
CELL_002977,0,Normal_RBC,Normal_RBC
CELL_000729,0,Neutrophil,Normal_WBC
CELL_003346,0,Normal_RBC,Normal_RBC
CELL_000885,0,Neutrophil,Normal_WBC
CELL_004111,1,Blast_Cell,Leukemia
CELL_003312,0,Normal_RBC,Normal_RBC
CELL_005583,1,Reactive_Lymphocyte,Infection
CELL_004656,1,Elliptocyte,Anemia
CELL_005009,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000853,0,Neutrophil,Normal_WBC
CELL_000499,0,Neutrophil,Normal_WBC
CELL_001679,0,Lymphocyte,Normal_WBC
CELL_005314,1,Hypersegmented_Neutrophil,Infection
CELL_000324,0,Neutrophil,Normal_WBC
CELL_003977,0,Platelet,Normal_Platelet
CELL_001883,0,Lymphocyte,Normal_WBC
CELL_003408,0,Normal_RBC,Normal_RBC
CELL_000390,0,Neutrophil,Normal_WBC
CELL_003268,0,Normal_RBC,Normal_RBC
CELL_001951,0,Monocyte,Normal_WBC
CELL_003749,0,Platelet,Normal_Platelet
CELL_002639,0,Eosinophil,Normal_WBC
CELL_002073,0,Monocyte,Normal_WBC
CELL_005588,1,Reactive_Lymphocyte,Infection
CELL_001102,0,Lymphocyte,Normal_WBC
CELL_000474,0,Neutrophil,Normal_WBC
CELL_002732,0,Basophil,Normal_WBC
CELL_003443,0,Normal_RBC,Normal_RBC
CELL_005084,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005052,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002151,0,Monocyte,Normal_WBC
CELL_005166,1,Target_Cell,Anemia
CELL_001809,0,Lymphocyte,Normal_WBC
CELL_002106,0,Monocyte,Normal_WBC
CELL_000991,0,Neutrophil,Normal_WBC
CELL_005366,1,Hypersegmented_Neutrophil,Infection
CELL_003271,0,Normal_RBC,Normal_RBC
CELL_000986,0,Neutrophil,Normal_WBC
CELL_001504,0,Lymphocyte,Normal_WBC
CELL_002222,0,Monocyte,Normal_WBC
CELL_001136,0,Lymphocyte,Normal_WBC
CELL_003091,0,Normal_RBC,Normal_RBC
CELL_004906,1,Spherocyte,Anemia
CELL_002091,0,Monocyte,Normal_WBC
CELL_000576,0,Neutrophil,Normal_WBC
CELL_003093,0,Normal_RBC,Normal_RBC
CELL_004412,1,Prolymphocyte,Leukemia
CELL_000692,0,Neutrophil,Normal_WBC
CELL_004766,1,Schistocyte,Anemia
CELL_002551,0,Eosinophil,Normal_WBC
CELL_002695,0,Basophil,Normal_WBC
CELL_005748,1,Smudge_Cell,Artefact
CELL_005208,1,Target_Cell,Anemia
CELL_004203,1,Blast_Cell,Leukemia
CELL_000971,0,Neutrophil,Normal_WBC
CELL_002992,0,Normal_RBC,Normal_RBC
CELL_000335,0,Neutrophil,Normal_WBC
CELL_003738,0,Platelet,Normal_Platelet
CELL_001198,0,Lymphocyte,Normal_WBC
CELL_000871,0,Neutrophil,Normal_WBC
CELL_001405,0,Lymphocyte,Normal_WBC
CELL_002523,0,Eosinophil,Normal_WBC
CELL_003014,0,Normal_RBC,Normal_RBC
CELL_005340,1,Hypersegmented_Neutrophil,Infection
CELL_002950,0,Normal_RBC,Normal_RBC
CELL_004064,1,Blast_Cell,Leukemia
CELL_001634,0,Lymphocyte,Normal_WBC
CELL_002751,0,Basophil,Normal_WBC
CELL_003416,0,Normal_RBC,Normal_RBC
CELL_002589,0,Eosinophil,Normal_WBC
CELL_001030,0,Neutrophil,Normal_WBC
CELL_000503,0,Neutrophil,Normal_WBC
CELL_002922,0,Normal_RBC,Normal_RBC
CELL_004406,1,Prolymphocyte,Leukemia
CELL_000893,0,Neutrophil,Normal_WBC
CELL_000273,0,Neutrophil,Normal_WBC
CELL_005123,1,Target_Cell,Anemia
CELL_000599,0,Neutrophil,Normal_WBC
CELL_004879,1,Spherocyte,Anemia
CELL_003677,0,Normal_RBC,Normal_RBC
CELL_002532,0,Eosinophil,Normal_WBC
CELL_000673,0,Neutrophil,Normal_WBC
CELL_000520,0,Neutrophil,Normal_WBC
CELL_001594,0,Lymphocyte,Normal_WBC
CELL_002198,0,Monocyte,Normal_WBC
CELL_002664,0,Basophil,Normal_WBC
CELL_002814,0,Normal_RBC,Normal_RBC
CELL_004166,1,Blast_Cell,Leukemia
CELL_002516,0,Eosinophil,Normal_WBC
CELL_005759,1,Smudge_Cell,Artefact
CELL_000428,0,Neutrophil,Normal_WBC
CELL_003867,0,Platelet,Normal_Platelet
CELL_003689,0,Normal_RBC,Normal_RBC
CELL_000487,0,Neutrophil,Normal_WBC
CELL_003826,0,Platelet,Normal_Platelet
CELL_000449,0,Neutrophil,Normal_WBC
CELL_003132,0,Normal_RBC,Normal_RBC
CELL_002341,0,Monocyte,Normal_WBC
CELL_001255,0,Lymphocyte,Normal_WBC
CELL_002227,0,Monocyte,Normal_WBC
CELL_001650,0,Lymphocyte,Normal_WBC
CELL_001413,0,Lymphocyte,Normal_WBC
CELL_005344,1,Hypersegmented_Neutrophil,Infection
CELL_000227,0,Neutrophil,Normal_WBC
CELL_001459,0,Lymphocyte,Normal_WBC
CELL_000614,0,Neutrophil,Normal_WBC
CELL_001737,0,Lymphocyte,Normal_WBC
CELL_003270,0,Normal_RBC,Normal_RBC
CELL_003109,0,Normal_RBC,Normal_RBC
CELL_004143,1,Blast_Cell,Leukemia
CELL_003556,0,Normal_RBC,Normal_RBC
CELL_004808,1,Schistocyte,Anemia
CELL_000175,0,Neutrophil,Normal_WBC
CELL_004946,1,Spherocyte,Anemia
CELL_004221,1,Blast_Cell,Leukemia
CELL_004822,1,Schistocyte,Anemia
CELL_005046,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003050,0,Normal_RBC,Normal_RBC
CELL_004837,1,Spherocyte,Anemia
CELL_002124,0,Monocyte,Normal_WBC
CELL_003594,0,Normal_RBC,Normal_RBC
CELL_001682,0,Lymphocyte,Normal_WBC
CELL_004609,1,Elliptocyte,Anemia
CELL_004422,1,Prolymphocyte,Leukemia
CELL_003156,0,Normal_RBC,Normal_RBC
CELL_005832,1,Artefact,Artefact
CELL_005520,1,Toxic_Granulation,Infection
CELL_003160,0,Normal_RBC,Normal_RBC
CELL_005253,1,Hypersegmented_Neutrophil,Infection
CELL_002369,0,Eosinophil,Normal_WBC
CELL_005289,1,Hypersegmented_Neutrophil,Infection
CELL_002517,0,Eosinophil,Normal_WBC
CELL_001685,0,Lymphocyte,Normal_WBC
CELL_002306,0,Monocyte,Normal_WBC
CELL_002239,0,Monocyte,Normal_WBC
CELL_000490,0,Neutrophil,Normal_WBC
CELL_003142,0,Normal_RBC,Normal_RBC
CELL_000017,0,Neutrophil,Normal_WBC
CELL_001258,0,Lymphocyte,Normal_WBC
CELL_000053,0,Neutrophil,Normal_WBC
CELL_000904,0,Neutrophil,Normal_WBC
CELL_005040,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002637,0,Eosinophil,Normal_WBC
CELL_002438,0,Eosinophil,Normal_WBC
CELL_002401,0,Eosinophil,Normal_WBC
CELL_005487,1,Toxic_Granulation,Infection
CELL_002147,0,Monocyte,Normal_WBC
CELL_000424,0,Neutrophil,Normal_WBC
CELL_004815,1,Schistocyte,Anemia
CELL_002211,0,Monocyte,Normal_WBC
CELL_003620,0,Normal_RBC,Normal_RBC
CELL_003591,0,Normal_RBC,Normal_RBC
CELL_004594,1,Elliptocyte,Anemia
CELL_003366,0,Normal_RBC,Normal_RBC
CELL_000510,0,Neutrophil,Normal_WBC
CELL_003830,0,Platelet,Normal_Platelet
CELL_003439,0,Normal_RBC,Normal_RBC
CELL_001176,0,Lymphocyte,Normal_WBC
CELL_004304,1,Prolymphocyte,Leukemia
CELL_002634,0,Eosinophil,Normal_WBC
CELL_000172,0,Neutrophil,Normal_WBC
CELL_002540,0,Eosinophil,Normal_WBC
CELL_002247,0,Monocyte,Normal_WBC
CELL_001763,0,Lymphocyte,Normal_WBC
CELL_004502,1,Elliptocyte,Anemia
CELL_004062,1,Blast_Cell,Leukemia
CELL_005221,1,Target_Cell,Anemia
CELL_002918,0,Normal_RBC,Normal_RBC
CELL_002169,0,Monocyte,Normal_WBC
CELL_001722,0,Lymphocyte,Normal_WBC
CELL_001046,0,Neutrophil,Normal_WBC
CELL_001833,0,Lymphocyte,Normal_WBC
CELL_003501,0,Normal_RBC,Normal_RBC
CELL_005572,1,Reactive_Lymphocyte,Infection
CELL_005617,1,Reactive_Lymphocyte,Infection
CELL_004210,1,Blast_Cell,Leukemia
CELL_004376,1,Prolymphocyte,Leukemia
CELL_004317,1,Prolymphocyte,Leukemia
CELL_004399,1,Prolymphocyte,Leukemia
CELL_002973,0,Normal_RBC,Normal_RBC
CELL_004253,1,Blast_Cell,Leukemia
CELL_005048,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000619,0,Neutrophil,Normal_WBC
CELL_001961,0,Monocyte,Normal_WBC
CELL_001529,0,Lymphocyte,Normal_WBC
CELL_004079,1,Blast_Cell,Leukemia
CELL_002416,0,Eosinophil,Normal_WBC
CELL_005667,1,Reactive_Lymphocyte,Infection
CELL_002054,0,Monocyte,Normal_WBC
CELL_003418,0,Normal_RBC,Normal_RBC
CELL_000478,0,Neutrophil,Normal_WBC
CELL_002921,0,Normal_RBC,Normal_RBC
CELL_000534,0,Neutrophil,Normal_WBC
CELL_004855,1,Spherocyte,Anemia
CELL_002624,0,Eosinophil,Normal_WBC
CELL_002250,0,Monocyte,Normal_WBC
CELL_002769,0,Basophil,Normal_WBC
CELL_002237,0,Monocyte,Normal_WBC
CELL_004708,1,Schistocyte,Anemia
CELL_001025,0,Neutrophil,Normal_WBC
CELL_004077,1,Blast_Cell,Leukemia
CELL_000815,0,Neutrophil,Normal_WBC
CELL_004263,1,Blast_Cell,Leukemia
CELL_004871,1,Spherocyte,Anemia
CELL_002581,0,Eosinophil,Normal_WBC
CELL_001065,0,Neutrophil,Normal_WBC
CELL_000162,0,Neutrophil,Normal_WBC
CELL_005116,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000008,0,Neutrophil,Normal_WBC
CELL_005803,1,Artefact,Artefact
CELL_004725,1,Schistocyte,Anemia
CELL_005356,1,Hypersegmented_Neutrophil,Infection
CELL_003555,0,Normal_RBC,Normal_RBC
CELL_005410,1,Hypersegmented_Neutrophil,Infection
CELL_000344,0,Neutrophil,Normal_WBC
CELL_000070,0,Neutrophil,Normal_WBC
CELL_002834,0,Normal_RBC,Normal_RBC
CELL_002926,0,Normal_RBC,Normal_RBC
CELL_003375,0,Normal_RBC,Normal_RBC
CELL_003078,0,Normal_RBC,Normal_RBC
CELL_005029,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004309,1,Prolymphocyte,Leukemia
CELL_002241,0,Monocyte,Normal_WBC
CELL_000763,0,Neutrophil,Normal_WBC
CELL_004313,1,Prolymphocyte,Leukemia
CELL_001475,0,Lymphocyte,Normal_WBC
CELL_000076,0,Neutrophil,Normal_WBC
CELL_004535,1,Elliptocyte,Anemia
CELL_003529,0,Normal_RBC,Normal_RBC
CELL_000119,0,Neutrophil,Normal_WBC
CELL_001452,0,Lymphocyte,Normal_WBC
CELL_003455,0,Normal_RBC,Normal_RBC
CELL_001215,0,Lymphocyte,Normal_WBC
CELL_002286,0,Monocyte,Normal_WBC
CELL_000966,0,Neutrophil,Normal_WBC
CELL_003235,0,Normal_RBC,Normal_RBC
CELL_004235,1,Blast_Cell,Leukemia
CELL_001790,0,Lymphocyte,Normal_WBC
CELL_005074,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002289,0,Monocyte,Normal_WBC
CELL_000714,0,Neutrophil,Normal_WBC
CELL_001288,0,Lymphocyte,Normal_WBC
CELL_000368,0,Neutrophil,Normal_WBC
CELL_003400,0,Normal_RBC,Normal_RBC
CELL_001711,0,Lymphocyte,Normal_WBC
CELL_001345,0,Lymphocyte,Normal_WBC
CELL_004600,1,Elliptocyte,Anemia
CELL_001857,0,Lymphocyte,Normal_WBC
CELL_000592,0,Neutrophil,Normal_WBC
CELL_001698,0,Lymphocyte,Normal_WBC
CELL_005437,1,Toxic_Granulation,Infection
CELL_000932,0,Neutrophil,Normal_WBC
CELL_003164,0,Normal_RBC,Normal_RBC
CELL_001099,0,Neutrophil,Normal_WBC
CELL_004417,1,Prolymphocyte,Leukemia
CELL_002264,0,Monocyte,Normal_WBC
CELL_005243,1,Target_Cell,Anemia
CELL_004657,1,Elliptocyte,Anemia
CELL_002415,0,Eosinophil,Normal_WBC
CELL_000775,0,Neutrophil,Normal_WBC
CELL_002967,0,Normal_RBC,Normal_RBC
CELL_001675,0,Lymphocyte,Normal_WBC
CELL_000523,0,Neutrophil,Normal_WBC
CELL_004990,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001517,0,Lymphocyte,Normal_WBC
CELL_000412,0,Neutrophil,Normal_WBC
CELL_001423,0,Lymphocyte,Normal_WBC
CELL_000644,0,Neutrophil,Normal_WBC
CELL_000696,0,Neutrophil,Normal_WBC
CELL_000263,0,Neutrophil,Normal_WBC
CELL_001360,0,Lymphocyte,Normal_WBC
CELL_002790,0,Basophil,Normal_WBC
CELL_003856,0,Platelet,Normal_Platelet
CELL_005001,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002140,0,Monocyte,Normal_WBC
CELL_005863,1,Artefact,Artefact
CELL_002210,0,Monocyte,Normal_WBC
CELL_000538,0,Neutrophil,Normal_WBC
CELL_004919,1,Spherocyte,Anemia
CELL_005316,1,Hypersegmented_Neutrophil,Infection
CELL_003493,0,Normal_RBC,Normal_RBC
CELL_001881,0,Lymphocyte,Normal_WBC
CELL_000875,0,Neutrophil,Normal_WBC
CELL_002137,0,Monocyte,Normal_WBC
CELL_003193,0,Normal_RBC,Normal_RBC
CELL_001333,0,Lymphocyte,Normal_WBC
CELL_003237,0,Normal_RBC,Normal_RBC
CELL_001549,0,Lymphocyte,Normal_WBC
CELL_002815,0,Normal_RBC,Normal_RBC
CELL_003748,0,Platelet,Normal_Platelet
CELL_000721,0,Neutrophil,Normal_WBC
CELL_003702,0,Platelet,Normal_Platelet
CELL_002002,0,Monocyte,Normal_WBC
CELL_003682,0,Normal_RBC,Normal_RBC
CELL_001605,0,Lymphocyte,Normal_WBC
CELL_005013,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001228,0,Lymphocyte,Normal_WBC
CELL_000481,0,Neutrophil,Normal_WBC
CELL_002473,0,Eosinophil,Normal_WBC
CELL_004975,1,Spherocyte,Anemia
CELL_002596,0,Eosinophil,Normal_WBC
CELL_005132,1,Target_Cell,Anemia
CELL_004132,1,Blast_Cell,Leukemia
CELL_003973,0,Platelet,Normal_Platelet
CELL_001041,0,Neutrophil,Normal_WBC
CELL_002026,0,Monocyte,Normal_WBC
CELL_004195,1,Blast_Cell,Leukemia
CELL_005295,1,Hypersegmented_Neutrophil,Infection
CELL_002141,0,Monocyte,Normal_WBC
CELL_000408,0,Neutrophil,Normal_WBC
CELL_002658,0,Basophil,Normal_WBC
CELL_000347,0,Neutrophil,Normal_WBC
CELL_001133,0,Lymphocyte,Normal_WBC
CELL_005187,1,Target_Cell,Anemia
CELL_005262,1,Hypersegmented_Neutrophil,Infection
CELL_002163,0,Monocyte,Normal_WBC
CELL_001903,0,Lymphocyte,Normal_WBC
CELL_002120,0,Monocyte,Normal_WBC
CELL_001111,0,Lymphocyte,Normal_WBC
CELL_005645,1,Reactive_Lymphocyte,Infection
CELL_004196,1,Blast_Cell,Leukemia
CELL_004341,1,Prolymphocyte,Leukemia
CELL_002339,0,Monocyte,Normal_WBC
CELL_001766,0,Lymphocyte,Normal_WBC
CELL_000602,0,Neutrophil,Normal_WBC
CELL_005183,1,Target_Cell,Anemia
CELL_000085,0,Neutrophil,Normal_WBC
CELL_002780,0,Basophil,Normal_WBC
CELL_001728,0,Lymphocyte,Normal_WBC
CELL_004726,1,Schistocyte,Anemia
CELL_004444,1,Prolymphocyte,Leukemia
CELL_003866,0,Platelet,Normal_Platelet
CELL_003468,0,Normal_RBC,Normal_RBC
CELL_002449,0,Eosinophil,Normal_WBC
CELL_001289,0,Lymphocyte,Normal_WBC
CELL_001747,0,Lymphocyte,Normal_WBC
CELL_004082,1,Blast_Cell,Leukemia
CELL_004985,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001602,0,Lymphocyte,Normal_WBC
CELL_001907,0,Lymphocyte,Normal_WBC
CELL_001221,0,Lymphocyte,Normal_WBC
CELL_005282,1,Hypersegmented_Neutrophil,Infection
CELL_002080,0,Monocyte,Normal_WBC
CELL_004512,1,Elliptocyte,Anemia
CELL_001281,0,Lymphocyte,Normal_WBC
CELL_000334,0,Neutrophil,Normal_WBC
CELL_003940,0,Platelet,Normal_Platelet
CELL_004001,1,Blast_Cell,Leukemia
CELL_005744,1,Smudge_Cell,Artefact
CELL_002234,0,Monocyte,Normal_WBC
CELL_005778,1,Smudge_Cell,Artefact
CELL_000108,0,Neutrophil,Normal_WBC
CELL_001191,0,Lymphocyte,Normal_WBC
CELL_002966,0,Normal_RBC,Normal_RBC
CELL_004780,1,Schistocyte,Anemia
CELL_000470,0,Neutrophil,Normal_WBC
CELL_001750,0,Lymphocyte,Normal_WBC
CELL_001010,0,Neutrophil,Normal_WBC
CELL_002240,0,Monocyte,Normal_WBC
CELL_004681,1,Schistocyte,Anemia
CELL_001392,0,Lymphocyte,Normal_WBC
CELL_003422,0,Normal_RBC,Normal_RBC
CELL_003902,0,Platelet,Normal_Platelet
CELL_004513,1,Elliptocyte,Anemia
CELL_003530,0,Normal_RBC,Normal_RBC
CELL_000745,0,Neutrophil,Normal_WBC
CELL_004938,1,Spherocyte,Anemia
CELL_004751,1,Schistocyte,Anemia
CELL_000059,0,Neutrophil,Normal_WBC
CELL_001749,0,Lymphocyte,Normal_WBC
CELL_003362,0,Normal_RBC,Normal_RBC
CELL_004714,1,Schistocyte,Anemia
CELL_000380,0,Neutrophil,Normal_WBC
CELL_003504,0,Normal_RBC,Normal_RBC
CELL_003602,0,Normal_RBC,Normal_RBC
CELL_003857,0,Platelet,Normal_Platelet
CELL_000293,0,Neutrophil,Normal_WBC
CELL_005320,1,Hypersegmented_Neutrophil,Infection
CELL_004418,1,Prolymphocyte,Leukemia
CELL_005458,1,Toxic_Granulation,Infection
CELL_001786,0,Lymphocyte,Normal_WBC
CELL_000748,0,Neutrophil,Normal_WBC
CELL_005802,1,Artefact,Artefact
CELL_005318,1,Hypersegmented_Neutrophil,Infection
CELL_000217,0,Neutrophil,Normal_WBC
CELL_000497,0,Neutrophil,Normal_WBC
CELL_005453,1,Toxic_Granulation,Infection
CELL_003595,0,Normal_RBC,Normal_RBC
CELL_005782,1,Smudge_Cell,Artefact
CELL_000516,0,Neutrophil,Normal_WBC
CELL_003968,0,Platelet,Normal_Platelet
CELL_005531,1,Toxic_Granulation,Infection
CELL_003059,0,Normal_RBC,Normal_RBC
CELL_005034,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002688,0,Basophil,Normal_WBC
CELL_003131,0,Normal_RBC,Normal_RBC
CELL_003215,0,Normal_RBC,Normal_RBC
CELL_000134,0,Neutrophil,Normal_WBC
