cell_id,anomaly_label,cell_type,disease_category
CELL_003037,0,Normal_RBC,Normal_RBC
CELL_003937,0,Platelet,Normal_Platelet
CELL_003604,0,Normal_RBC,Normal_RBC
CELL_000846,0,Neutrophil,Normal_WBC
CELL_000543,0,Neutrophil,Normal_WBC
CELL_000092,0,Neutrophil,Normal_WBC
CELL_005530,1,Toxic_Granulation,Infection
CELL_004064,1,Blast_Cell,Leukemia
CELL_001980,0,Monocyte,Normal_WBC
CELL_003245,0,Normal_RBC,Normal_RBC
CELL_003823,0,Platelet,Normal_Platelet
CELL_003151,0,Normal_RBC,Normal_RBC
CELL_004806,1,Schistocyte,Anemia
CELL_003952,0,Platelet,Normal_Platelet
CELL_004275,1,Blast_Cell,Leukemia
CELL_002965,0,Normal_RBC,Normal_RBC
CELL_003464,0,Normal_RBC,Normal_RBC
CELL_002530,0,Eosinophil,Normal_WBC
CELL_003968,0,Platelet,Normal_Platelet
CELL_001677,0,Lymphocyte,Normal_WBC
CELL_001049,0,Neutrophil,Normal_WBC
CELL_002950,0,Normal_RBC,Normal_RBC
CELL_001961,0,Monocyte,Normal_WBC
CELL_002531,0,Eosinophil,Normal_WBC
CELL_004991,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004809,1,Schistocyte,Anemia
CELL_003785,0,Platelet,Normal_Platelet
CELL_000238,0,Neutrophil,Normal_WBC
CELL_004035,1,Blast_Cell,Leukemia
CELL_004435,1,Prolymphocyte,Leukemia
CELL_001134,0,Lymphocyte,Normal_WBC
CELL_002881,0,Normal_RBC,Normal_RBC
CELL_001806,0,Lymphocyte,Normal_WBC
CELL_004864,1,Spherocyte,Anemia
CELL_000164,0,Neutrophil,Normal_WBC
CELL_004438,1,Prolymphocyte,Leukemia
CELL_005592,1,Reactive_Lymphocyte,Infection
CELL_005671,1,Reactive_Lymphocyte,Infection
CELL_004341,1,Prolymphocyte,Leukemia
CELL_004410,1,Prolymphocyte,Leukemia
CELL_004240,1,Blast_Cell,Leukemia
CELL_000266,0,Neutrophil,Normal_WBC
CELL_002002,0,Monocyte,Normal_WBC
CELL_001812,0,Lymphocyte,Normal_WBC
CELL_003278,0,Normal_RBC,Normal_RBC
CELL_005685,1,Reactive_Lymphocyte,Infection
CELL_002979,0,Normal_RBC,Normal_RBC
CELL_004175,1,Blast_Cell,Leukemia
CELL_002907,0,Normal_RBC,Normal_RBC
CELL_004619,1,Elliptocyte,Anemia
CELL_001429,0,Lymphocyte,Normal_WBC
CELL_000399,0,Neutrophil,Normal_WBC
CELL_003809,0,Platelet,Normal_Platelet
CELL_004909,1,Spherocyte,Anemia
CELL_000948,0,Neutrophil,Normal_WBC
CELL_003079,0,Normal_RBC,Normal_RBC
CELL_003139,0,Normal_RBC,Normal_RBC
CELL_005243,1,Target_Cell,Anemia
CELL_004829,1,Schistocyte,Anemia
CELL_005463,1,Toxic_Granulation,Infection
CELL_005049,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003230,0,Normal_RBC,Normal_RBC
CELL_003838,0,Platelet,Normal_Platelet
CELL_001453,0,Lymphocyte,Normal_WBC
CELL_000594,0,Neutrophil,Normal_WBC
CELL_002726,0,Basophil,Normal_WBC
CELL_000042,0,Neutrophil,Normal_WBC
CELL_000561,0,Neutrophil,Normal_WBC
CELL_004739,1,Schistocyte,Anemia
CELL_005610,1,Reactive_Lymphocyte,Infection
CELL_000490,0,Neutrophil,Normal_WBC
CELL_000244,0,Neutrophil,Normal_WBC
CELL_003173,0,Normal_RBC,Normal_RBC
CELL_001340,0,Lymphocyte,Normal_WBC
CELL_003782,0,Platelet,Normal_Platelet
CELL_004351,1,Prolymphocyte,Leukemia
CELL_000406,0,Neutrophil,Normal_WBC
CELL_001443,0,Lymphocyte,Normal_WBC
CELL_000262,0,Neutrophil,Normal_WBC
CELL_004527,1,Elliptocyte,Anemia
CELL_003538,0,Normal_RBC,Normal_RBC
CELL_005359,1,Hypersegmented_Neutrophil,Infection
CELL_001690,0,Lymphocyte,Normal_WBC
CELL_003479,0,Normal_RBC,Normal_RBC
CELL_001726,0,Lymphocyte,Normal_WBC
CELL_001204,0,Lymphocyte,Normal_WBC
CELL_000835,0,Neutrophil,Normal_WBC
CELL_001867,0,Lymphocyte,Normal_WBC
CELL_002497,0,Eosinophil,Normal_WBC
CELL_003017,0,Normal_RBC,Normal_RBC
CELL_004779,1,Schistocyte,Anemia
CELL_002011,0,Monocyte,Normal_WBC
CELL_005599,1,Reactive_Lymphocyte,Infection
CELL_000341,0,Neutrophil,Normal_WBC
CELL_004075,1,Blast_Cell,Leukemia
CELL_001602,0,Lymphocyte,Normal_WBC
CELL_002797,0,Basophil,Normal_WBC
CELL_004757,1,Schistocyte,Anemia
CELL_005519,1,Toxic_Granulation,Infection
CELL_000481,0,Neutrophil,Normal_WBC
CELL_005808,1,Artefact,Artefact
CELL_002786,0,Basophil,Normal_WBC
CELL_001524,0,Lymphocyte,Normal_WBC
CELL_003622,0,Normal_RBC,Normal_RBC
CELL_004380,1,Prolymphocyte,Leukemia
CELL_005218,1,Target_Cell,Anemia
CELL_005450,1,Toxic_Granulation,Infection
CELL_005533,1,Toxic_Granulation,Infection
CELL_000800,0,Neutrophil,Normal_WBC
CELL_001767,0,Lymphocyte,Normal_WBC
CELL_005776,1,Smudge_Cell,Artefact
CELL_003026,0,Normal_RBC,Normal_RBC
CELL_002454,0,Eosinophil,Normal_WBC
CELL_005379,1,Hypersegmented_Neutrophil,Infection
CELL_004649,1,Elliptocyte,Anemia
CELL_004763,1,Schistocyte,Anemia
CELL_003705,0,Platelet,Normal_Platelet
CELL_005500,1,Toxic_Granulation,Infection
CELL_000364,0,Neutrophil,Normal_WBC
CELL_001272,0,Lymphocyte,Normal_WBC
CELL_002004,0,Monocyte,Normal_WBC
CELL_005289,1,Hypersegmented_Neutrophil,Infection
CELL_004160,1,Blast_Cell,Leukemia
CELL_005581,1,Reactive_Lymphocyte,Infection
CELL_004863,1,Spherocyte,Anemia
CELL_000348,0,Neutrophil,Normal_WBC
CELL_004041,1,Blast_Cell,Leukemia
CELL_004702,1,Schistocyte,Anemia
CELL_003614,0,Normal_RBC,Normal_RBC
CELL_005429,1,Toxic_Granulation,Infection
CELL_002563,0,Eosinophil,Normal_WBC
CELL_003028,0,Normal_RBC,Normal_RBC
CELL_004094,1,Blast_Cell,Leukemia
CELL_005388,1,Hypersegmented_Neutrophil,Infection
CELL_001424,0,Lymphocyte,Normal_WBC
CELL_000657,0,Neutrophil,Normal_WBC
CELL_003084,0,Normal_RBC,Normal_RBC
CELL_005414,1,Toxic_Granulation,Infection
CELL_002103,0,Monocyte,Normal_WBC
CELL_000633,0,Neutrophil,Normal_WBC
CELL_003938,0,Platelet,Normal_Platelet
CELL_002494,0,Eosinophil,Normal_WBC
CELL_002666,0,Basophil,Normal_WBC
CELL_004252,1,Blast_Cell,Leukemia
CELL_005798,1,Smudge_Cell,Artefact
CELL_004316,1,Prolymphocyte,Leukemia
CELL_004164,1,Blast_Cell,Leukemia
CELL_002335,0,Monocyte,Normal_WBC
CELL_003549,0,Normal_RBC,Normal_RBC
CELL_004504,1,Elliptocyte,Anemia
CELL_002501,0,Eosinophil,Normal_WBC
CELL_003620,0,Normal_RBC,Normal_RBC
CELL_001466,0,Lymphocyte,Normal_WBC
CELL_003857,0,Platelet,Normal_Platelet
CELL_004754,1,Schistocyte,Anemia
CELL_000116,0,Neutrophil,Normal_WBC
CELL_001822,0,Lymphocyte,Normal_WBC
CELL_001495,0,Lymphocyte,Normal_WBC
CELL_002402,0,Eosinophil,Normal_WBC
CELL_001233,0,Lymphocyte,Normal_WBC
CELL_002662,0,Basophil,Normal_WBC
CELL_002818,0,Normal_RBC,Normal_RBC
CELL_003909,0,Platelet,Normal_Platelet
CELL_005369,1,Hypersegmented_Neutrophil,Infection
CELL_001154,0,Lymphocyte,Normal_WBC
CELL_004670,1,Schistocyte,Anemia
CELL_005224,1,Target_Cell,Anemia
CELL_000058,0,Neutrophil,Normal_WBC
CELL_004792,1,Schistocyte,Anemia
CELL_003062,0,Normal_RBC,Normal_RBC
CELL_005027,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005815,1,Artefact,Artefact
CELL_001736,0,Lymphocyte,Normal_WBC
CELL_005295,1,Hypersegmented_Neutrophil,Infection
CELL_002824,0,Normal_RBC,Normal_RBC
CELL_002197,0,Monocyte,Normal_WBC
CELL_000160,0,Neutrophil,Normal_WBC
CELL_003947,0,Platelet,Normal_Platelet
CELL_002476,0,Eosinophil,Normal_WBC
CELL_002565,0,Eosinophil,Normal_WBC
CELL_004208,1,Blast_Cell,Leukemia
CELL_004953,1,Spherocyte,Anemia
CELL_005102,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002609,0,Eosinophil,Normal_WBC
CELL_004546,1,Elliptocyte,Anemia
CELL_000708,0,Neutrophil,Normal_WBC
CELL_003047,0,Normal_RBC,Normal_RBC
CELL_005018,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001094,0,Neutrophil,Normal_WBC
CELL_004529,1,Elliptocyte,Anemia
CELL_001377,0,Lymphocyte,Normal_WBC
CELL_005778,1,Smudge_Cell,Artefact
CELL_000073,0,Neutrophil,Normal_WBC
CELL_001923,0,Lymphocyte,Normal_WBC
CELL_003870,0,Platelet,Normal_Platelet
CELL_005666,1,Reactive_Lymphocyte,Infection
CELL_001765,0,Lymphocyte,Normal_WBC
CELL_000744,0,Neutrophil,Normal_WBC
CELL_003915,0,Platelet,Normal_Platelet
CELL_001006,0,Neutrophil,Normal_WBC
CELL_002669,0,Basophil,Normal_WBC
CELL_001191,0,Lymphocyte,Normal_WBC
CELL_004230,1,Blast_Cell,Leukemia
CELL_002602,0,Eosinophil,Normal_WBC
CELL_001126,0,Lymphocyte,Normal_WBC
CELL_001242,0,Lymphocyte,Normal_WBC
CELL_003881,0,Platelet,Normal_Platelet
CELL_005268,1,Hypersegmented_Neutrophil,Infection
CELL_005263,1,Hypersegmented_Neutrophil,Infection
CELL_005606,1,Reactive_Lymphocyte,Infection
CELL_003352,0,Normal_RBC,Normal_RBC
CELL_000999,0,Neutrophil,Normal_WBC
CELL_004374,1,Prolymphocyte,Leukemia
CELL_003825,0,Platelet,Normal_Platelet
CELL_003875,0,Platelet,Normal_Platelet
CELL_002685,0,Basophil,Normal_WBC
CELL_005427,1,Toxic_Granulation,Infection
CELL_001578,0,Lymphocyte,Normal_WBC
CELL_003730,0,Platelet,Normal_Platelet
CELL_003669,0,Normal_RBC,Normal_RBC
CELL_005630,1,Reactive_Lymphocyte,Infection
CELL_001827,0,Lymphocyte,Normal_WBC
CELL_001344,0,Lymphocyte,Normal_WBC
CELL_005864,1,Artefact,Artefact
CELL_004532,1,Elliptocyte,Anemia
CELL_004857,1,Spherocyte,Anemia
CELL_000441,0,Neutrophil,Normal_WBC
CELL_005821,1,Artefact,Artefact
CELL_001101,0,Lymphocyte,Normal_WBC
CELL_002638,0,Eosinophil,Normal_WBC
CELL_005503,1,Toxic_Granulation,Infection
CELL_000650,0,Neutrophil,Normal_WBC
CELL_001547,0,Lymphocyte,Normal_WBC
CELL_003232,0,Normal_RBC,Normal_RBC
CELL_004403,1,Prolymphocyte,Leukemia
CELL_004467,1,Elliptocyte,Anemia
CELL_004484,1,Elliptocyte,Anemia
CELL_004031,1,Blast_Cell,Leukemia
CELL_002853,0,Normal_RBC,Normal_RBC
CELL_003504,0,Normal_RBC,Normal_RBC
CELL_004656,1,Elliptocyte,Anemia
CELL_004600,1,Elliptocyte,Anemia
CELL_000631,0,Neutrophil,Normal_WBC
CELL_000673,0,Neutrophil,Normal_WBC
CELL_001250,0,Lymphocyte,Normal_WBC
CELL_003927,0,Platelet,Normal_Platelet
CELL_000483,0,Neutrophil,Normal_WBC
CELL_001585,0,Lymphocyte,Normal_WBC
CELL_004148,1,Blast_Cell,Leukemia
CELL_005433,1,Toxic_Granulation,Infection
CELL_004119,1,Blast_Cell,Leukemia
CELL_001463,0,Lymphocyte,Normal_WBC
CELL_003041,0,Normal_RBC,Normal_RBC
CELL_004383,1,Prolymphocyte,Leukemia
CELL_004718,1,Schistocyte,Anemia
CELL_004521,1,Elliptocyte,Anemia
CELL_005853,1,Artefact,Artefact
CELL_003274,0,Normal_RBC,Normal_RBC
CELL_003239,0,Normal_RBC,Normal_RBC
CELL_003132,0,Normal_RBC,Normal_RBC
CELL_003684,0,Normal_RBC,Normal_RBC
CELL_002579,0,Eosinophil,Normal_WBC
CELL_004639,1,Elliptocyte,Anemia
CELL_000050,0,Neutrophil,Normal_WBC
CELL_005028,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004220,1,Blast_Cell,Leukemia
CELL_000859,0,Neutrophil,Normal_WBC
CELL_003226,0,Normal_RBC,Normal_RBC
CELL_001073,0,Neutrophil,Normal_WBC
CELL_000720,0,Neutrophil,Normal_WBC
CELL_002200,0,Monocyte,Normal_WBC
CELL_002632,0,Eosinophil,Normal_WBC
CELL_005731,1,Smudge_Cell,Artefact
CELL_001661,0,Lymphocyte,Normal_WBC
CELL_001657,0,Lymphocyte,Normal_WBC
CELL_002426,0,Eosinophil,Normal_WBC
CELL_004459,1,Prolymphocyte,Leukemia
CELL_004958,1,Spherocyte,Anemia
CELL_005846,1,Artefact,Artefact
CELL_004317,1,Prolymphocyte,Leukemia
CELL_003098,0,Normal_RBC,Normal_RBC
CELL_005262,1,Hypersegmented_Neutrophil,Infection
CELL_005760,1,Smudge_Cell,Artefact
CELL_005585,1,Reactive_Lymphocyte,Infection
CELL_003190,0,Normal_RBC,Normal_RBC
CELL_002935,0,Normal_RBC,Normal_RBC
CELL_004846,1,Spherocyte,Anemia
CELL_005325,1,Hypersegmented_Neutrophil,Infection
CELL_002607,0,Eosinophil,Normal_WBC
CELL_001386,0,Lymphocyte,Normal_WBC
CELL_004662,1,Schistocyte,Anemia
CELL_001400,0,Lymphocyte,Normal_WBC
CELL_001196,0,Lymphocyte,Normal_WBC
CELL_001409,0,Lymphocyte,Normal_WBC
CELL_001846,0,Lymphocyte,Normal_WBC
CELL_001799,0,Lymphocyte,Normal_WBC
CELL_001476,0,Lymphocyte,Normal_WBC
CELL_004258,1,Blast_Cell,Leukemia
CELL_000036,0,Neutrophil,Normal_WBC
CELL_004772,1,Schistocyte,Anemia
CELL_002346,0,Monocyte,Normal_WBC
CELL_000445,0,Neutrophil,Normal_WBC
CELL_003313,0,Normal_RBC,Normal_RBC
CELL_002360,0,Eosinophil,Normal_WBC
CELL_003007,0,Normal_RBC,Normal_RBC
CELL_003655,0,Normal_RBC,Normal_RBC
CELL_002207,0,Monocyte,Normal_WBC
CELL_004241,1,Blast_Cell,Leukemia
CELL_005035,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003658,0,Normal_RBC,Normal_RBC
CELL_003180,0,Normal_RBC,Normal_RBC
CELL_003423,0,Normal_RBC,Normal_RBC
CELL_001287,0,Lymphocyte,Normal_WBC
CELL_004358,1,Prolymphocyte,Leukemia
CELL_000350,0,Neutrophil,Normal_WBC
CELL_003417,0,Normal_RBC,Normal_RBC
CELL_002138,0,Monocyte,Normal_WBC
CELL_002692,0,Basophil,Normal_WBC
CELL_005514,1,Toxic_Granulation,Infection
CELL_005210,1,Target_Cell,Anemia
CELL_001682,0,Lymphocyte,Normal_WBC
CELL_004768,1,Schistocyte,Anemia
CELL_001444,0,Lymphocyte,Normal_WBC
CELL_004274,1,Blast_Cell,Leukemia
CELL_003216,0,Normal_RBC,Normal_RBC
CELL_001672,0,Lymphocyte,Normal_WBC
CELL_004017,1,Blast_Cell,Leukemia
CELL_001180,0,Lymphocyte,Normal_WBC
CELL_002799,0,Basophil,Normal_WBC
CELL_001693,0,Lymphocyte,Normal_WBC
CELL_004337,1,Prolymphocyte,Leukemia
CELL_004685,1,Schistocyte,Anemia
CELL_003636,0,Normal_RBC,Normal_RBC
CELL_000373,0,Neutrophil,Normal_WBC
CELL_003056,0,Normal_RBC,Normal_RBC
CELL_005773,1,Smudge_Cell,Artefact
CELL_001917,0,Lymphocyte,Normal_WBC
CELL_001358,0,Lymphocyte,Normal_WBC
CELL_001826,0,Lymphocyte,Normal_WBC
CELL_000787,0,Neutrophil,Normal_WBC
CELL_000470,0,Neutrophil,Normal_WBC
CELL_000141,0,Neutrophil,Normal_WBC
CELL_000789,0,Neutrophil,Normal_WBC
CELL_000324,0,Neutrophil,Normal_WBC
CELL_005480,1,Toxic_Granulation,Infection
CELL_000051,0,Neutrophil,Normal_WBC
CELL_000715,0,Neutrophil,Normal_WBC
CELL_005276,1,Hypersegmented_Neutrophil,Infection
CELL_002841,0,Normal_RBC,Normal_RBC
CELL_002447,0,Eosinophil,Normal_WBC
CELL_005655,1,Reactive_Lymphocyte,Infection
CELL_003189,0,Normal_RBC,Normal_RBC
CELL_005191,1,Target_Cell,Anemia
CELL_005833,1,Artefact,Artefact
CELL_004104,1,Blast_Cell,Leukemia
CELL_002667,0,Basophil,Normal_WBC
CELL_000407,0,Neutrophil,Normal_WBC
CELL_000021,0,Neutrophil,Normal_WBC
CELL_001005,0,Neutrophil,Normal_WBC
CELL_004099,1,Blast_Cell,Leukemia
CELL_000891,0,Neutrophil,Normal_WBC
CELL_002412,0,Eosinophil,Normal_WBC
CELL_002546,0,Eosinophil,Normal_WBC
CELL_003886,0,Platelet,Normal_Platelet
CELL_001350,0,Lymphocyte,Normal_WBC
CELL_002391,0,Eosinophil,Normal_WBC
CELL_004726,1,Schistocyte,Anemia
CELL_000043,0,Neutrophil,Normal_WBC
CELL_002831,0,Normal_RBC,Normal_RBC
CELL_004318,1,Prolymphocyte,Leukemia
CELL_003372,0,Normal_RBC,Normal_RBC
CELL_003023,0,Normal_RBC,Normal_RBC
CELL_003365,0,Normal_RBC,Normal_RBC
CELL_000304,0,Neutrophil,Normal_WBC
CELL_005302,1,Hypersegmented_Neutrophil,Infection
CELL_000012,0,Neutrophil,Normal_WBC
CELL_000665,0,Neutrophil,Normal_WBC
CELL_001178,0,Lymphocyte,Normal_WBC
CELL_003293,0,Normal_RBC,Normal_RBC
CELL_002677,0,Basophil,Normal_WBC
CELL_001948,0,Lymphocyte,Normal_WBC
CELL_002502,0,Eosinophil,Normal_WBC
CELL_001474,0,Lymphocyte,Normal_WBC
CELL_002864,0,Normal_RBC,Normal_RBC
CELL_002376,0,Eosinophil,Normal_WBC
CELL_003866,0,Platelet,Normal_Platelet
CELL_002133,0,Monocyte,Normal_WBC
CELL_001027,0,Neutrophil,Normal_WBC
CELL_003849,0,Platelet,Normal_Platelet
CELL_002990,0,Normal_RBC,Normal_RBC
CELL_000962,0,Neutrophil,Normal_WBC
CELL_002890,0,Normal_RBC,Normal_RBC
CELL_003022,0,Normal_RBC,Normal_RBC
CELL_003694,0,Normal_RBC,Normal_RBC
CELL_003016,0,Normal_RBC,Normal_RBC
CELL_005742,1,Smudge_Cell,Artefact
CELL_003339,0,Normal_RBC,Normal_RBC
CELL_002010,0,Monocyte,Normal_WBC
CELL_002150,0,Monocyte,Normal_WBC
CELL_001964,0,Monocyte,Normal_WBC
CELL_002339,0,Monocyte,Normal_WBC
CELL_004145,1,Blast_Cell,Leukemia
CELL_000736,0,Neutrophil,Normal_WBC
CELL_000305,0,Neutrophil,Normal_WBC
CELL_001441,0,Lymphocyte,Normal_WBC
CELL_001497,0,Lymphocyte,Normal_WBC
CELL_002653,0,Basophil,Normal_WBC
CELL_002876,0,Normal_RBC,Normal_RBC
CELL_003987,0,Platelet,Normal_Platelet
CELL_000917,0,Neutrophil,Normal_WBC
CELL_004906,1,Spherocyte,Anemia
CELL_000711,0,Neutrophil,Normal_WBC
CELL_005431,1,Toxic_Granulation,Infection
CELL_005181,1,Target_Cell,Anemia
CELL_004595,1,Elliptocyte,Anemia
CELL_002773,0,Basophil,Normal_WBC
CELL_001625,0,Lymphocyte,Normal_WBC
CELL_004664,1,Schistocyte,Anemia
CELL_000822,0,Neutrophil,Normal_WBC
CELL_001368,0,Lymphocyte,Normal_WBC
CELL_003713,0,Platelet,Normal_Platelet
CELL_001355,0,Lymphocyte,Normal_WBC
CELL_005285,1,Hypersegmented_Neutrophil,Infection
CELL_000851,0,Neutrophil,Normal_WBC
CELL_003351,0,Normal_RBC,Normal_RBC
CELL_001001,0,Neutrophil,Normal_WBC
CELL_005376,1,Hypersegmented_Neutrophil,Infection
CELL_004918,1,Spherocyte,Anemia
CELL_004372,1,Prolymphocyte,Leukemia
CELL_003526,0,Normal_RBC,Normal_RBC
CELL_000019,0,Neutrophil,Normal_WBC
CELL_001638,0,Lymphocyte,Normal_WBC
CELL_001668,0,Lymphocyte,Normal_WBC
CELL_000494,0,Neutrophil,Normal_WBC
CELL_003174,0,Normal_RBC,Normal_RBC
CELL_005020,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004471,1,Elliptocyte,Anemia
CELL_001348,0,Lymphocyte,Normal_WBC
CELL_003019,0,Normal_RBC,Normal_RBC
CELL_004592,1,Elliptocyte,Anemia
CELL_003231,0,Normal_RBC,Normal_RBC
CELL_002637,0,Eosinophil,Normal_WBC
CELL_004542,1,Elliptocyte,Anemia
CELL_004517,1,Elliptocyte,Anemia
CELL_002829,0,Normal_RBC,Normal_RBC
CELL_000688,0,Neutrophil,Normal_WBC
CELL_001113,0,Lymphocyte,Normal_WBC
CELL_003753,0,Platelet,Normal_Platelet
CELL_003233,0,Normal_RBC,Normal_RBC
CELL_001609,0,Lymphocyte,Normal_WBC
CELL_004807,1,Schistocyte,Anemia
CELL_004038,1,Blast_Cell,Leukemia
CELL_000704,0,Neutrophil,Normal_WBC
CELL_001010,0,Neutrophil,Normal_WBC
CELL_004690,1,Schistocyte,Anemia
CELL_003292,0,Normal_RBC,Normal_RBC
CELL_005712,1,Smudge_Cell,Artefact
CELL_003674,0,Normal_RBC,Normal_RBC
CELL_002409,0,Eosinophil,Normal_WBC
CELL_001093,0,Neutrophil,Normal_WBC
CELL_001328,0,Lymphocyte,Normal_WBC
CELL_005476,1,Toxic_Granulation,Infection
CELL_001678,0,Lymphocyte,Normal_WBC
CELL_002000,0,Monocyte,Normal_WBC
CELL_001311,0,Lymphocyte,Normal_WBC
CELL_003219,0,Normal_RBC,Normal_RBC
CELL_004817,1,Schistocyte,Anemia
CELL_004285,1,Prolymphocyte,Leukemia
CELL_001988,0,Monocyte,Normal_WBC
CELL_005119,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000345,0,Neutrophil,Normal_WBC
CELL_005584,1,Reactive_Lymphocyte,Infection
CELL_000987,0,Neutrophil,Normal_WBC
CELL_000588,0,Neutrophil,Normal_WBC
CELL_005332,1,Hypersegmented_Neutrophil,Infection
CELL_002792,0,Basophil,Normal_WBC
CELL_005758,1,Smudge_Cell,Artefact
CELL_005471,1,Toxic_Granulation,Infection
CELL_004373,1,Prolymphocyte,Leukemia
CELL_004173,1,Blast_Cell,Leukemia
CELL_004050,1,Blast_Cell,Leukemia
CELL_003486,0,Normal_RBC,Normal_RBC
CELL_002475,0,Eosinophil,Normal_WBC
CELL_003874,0,Platelet,Normal_Platelet
CELL_001199,0,Lymphocyte,Normal_WBC
CELL_001519,0,Lymphocyte,Normal_WBC
CELL_001800,0,Lymphocyte,Normal_WBC
CELL_001015,0,Neutrophil,Normal_WBC
CELL_000129,0,Neutrophil,Normal_WBC
CELL_001365,0,Lymphocyte,Normal_WBC
CELL_004522,1,Elliptocyte,Anemia
CELL_000892,0,Neutrophil,Normal_WBC
CELL_002794,0,Basophil,Normal_WBC
CELL_004937,1,Spherocyte,Anemia
CELL_005603,1,Reactive_Lymphocyte,Infection
CELL_005044,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003250,0,Normal_RBC,Normal_RBC
CELL_001209,0,Lymphocyte,Normal_WBC
CELL_003869,0,Platelet,Normal_Platelet
CELL_004066,1,Blast_Cell,Leukemia
CELL_005032,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001240,0,Lymphocyte,Normal_WBC
CELL_002290,0,Monocyte,Normal_WBC
CELL_002741,0,Basophil,Normal_WBC
CELL_000276,0,Neutrophil,Normal_WBC
CELL_001036,0,Neutrophil,Normal_WBC
CELL_001230,0,Lymphocyte,Normal_WBC
CELL_001009,0,Neutrophil,Normal_WBC
CELL_003829,0,Platelet,Normal_Platelet
CELL_002533,0,Eosinophil,Normal_WBC
CELL_001059,0,Neutrophil,Normal_WBC
CELL_005467,1,Toxic_Granulation,Infection
CELL_000282,0,Neutrophil,Normal_WBC
CELL_001044,0,Neutrophil,Normal_WBC
CELL_001317,0,Lymphocyte,Normal_WBC
CELL_000969,0,Neutrophil,Normal_WBC
CELL_002382,0,Eosinophil,Normal_WBC
CELL_004696,1,Schistocyte,Anemia
CELL_001940,0,Lymphocyte,Normal_WBC
CELL_004214,1,Blast_Cell,Leukemia
CELL_001275,0,Lymphocyte,Normal_WBC
CELL_000620,0,Neutrophil,Normal_WBC
CELL_004268,1,Blast_Cell,Leukemia
CELL_001743,0,Lymphocyte,Normal_WBC
CELL_001391,0,Lymphocyte,Normal_WBC
CELL_004788,1,Schistocyte,Anemia
CELL_001580,0,Lymphocyte,Normal_WBC
CELL_001656,0,Lymphocyte,Normal_WBC
CELL_003569,0,Normal_RBC,Normal_RBC
CELL_002353,0,Eosinophil,Normal_WBC
CELL_002213,0,Monocyte,Normal_WBC
CELL_005844,1,Artefact,Artefact
CELL_003179,0,Normal_RBC,Normal_RBC
CELL_003193,0,Normal_RBC,Normal_RBC
CELL_001308,0,Lymphocyte,Normal_WBC
CELL_000576,0,Neutrophil,Normal_WBC
CELL_002361,0,Eosinophil,Normal_WBC
CELL_001281,0,Lymphocyte,Normal_WBC
CELL_005175,1,Target_Cell,Anemia
CELL_004867,1,Spherocyte,Anemia
CELL_001994,0,Monocyte,Normal_WBC
CELL_002640,0,Eosinophil,Normal_WBC
CELL_000270,0,Neutrophil,Normal_WBC
CELL_000630,0,Neutrophil,Normal_WBC
CELL_004357,1,Prolymphocyte,Leukemia
CELL_003082,0,Normal_RBC,Normal_RBC
CELL_003467,0,Normal_RBC,Normal_RBC
CELL_005131,1,Target_Cell,Anemia
CELL_004024,1,Blast_Cell,Leukemia
CELL_002047,0,Monocyte,Normal_WBC
CELL_004620,1,Elliptocyte,Anemia
CELL_002114,0,Monocyte,Normal_WBC
CELL_000028,0,Neutrophil,Normal_WBC
CELL_002041,0,Monocyte,Normal_WBC
CELL_003929,0,Platelet,Normal_Platelet
CELL_005313,1,Hypersegmented_Neutrophil,Infection
CELL_003217,0,Normal_RBC,Normal_RBC
CELL_003815,0,Platelet,Normal_Platelet
CELL_000130,0,Neutrophil,Normal_WBC
CELL_004360,1,Prolymphocyte,Leukemia
CELL_005770,1,Smudge_Cell,Artefact
CELL_000014,0,Neutrophil,Normal_WBC
CELL_005045,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001526,0,Lymphocyte,Normal_WBC
CELL_002366,0,Eosinophil,Normal_WBC
CELL_003053,0,Normal_RBC,Normal_RBC
CELL_004006,1,Blast_Cell,Leukemia
CELL_002341,0,Monocyte,Normal_WBC
CELL_000375,0,Neutrophil,Normal_WBC
CELL_005252,1,Hypersegmented_Neutrophil,Infection
CELL_005383,1,Hypersegmented_Neutrophil,Infection
CELL_000940,0,Neutrophil,Normal_WBC
CELL_005646,1,Reactive_Lymphocyte,Infection
CELL_002148,0,Monocyte,Normal_WBC
CELL_003592,0,Normal_RBC,Normal_RBC
CELL_005334,1,Hypersegmented_Neutrophil,Infection
CELL_004945,1,Spherocyte,Anemia
CELL_003624,0,Normal_RBC,Normal_RBC
CELL_000530,0,Neutrophil,Normal_WBC
CELL_003715,0,Platelet,Normal_Platelet
CELL_001270,0,Lymphocyte,Normal_WBC
